Material_Pair,Core_Formula,Shell_Formula,Master_Consensus_Score,Master_Confidence_Index_%,Score_Delta,DualTree_Score,MultiParadigm_Score,DualTree_Agreement_%,MultiParadigm_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Strain_Decay_Factor,Synthesizability_Index,Synthesis_Regime,Confinement_Gain_vs_Lit,Synth_Gain_vs_Lit,Dielectric_Gain_vs_Lit,Composite_Benchmark_Index,Benchmark_Tier
Ba2Tl2O5 / Ba2DyCl7,Ba2Tl2O5,Ba2DyCl7,0.6211130544001505,77.77712425890604,0.0185433166145585,0.6118413960928712,0.6303847127074298,70.46223569427326,88.0310031323681,1.0156169977268188,5.4194,4.4038,17.31921624773407,-0.9056708083703696,-0.2786230074026976,4.7113,6.0236,27.85430772822789,0.1854100134078482,0.3557453431384704,Requires Buffer Layer (High Dislocation Risk),1.223,0.526,8.38,2.7684,Tier 2: Competitive Alternative
Ba2Ni(PO4)2 / Ba3Tm(BO2)9,Ba2Ni(PO4)2,Ba3Tm(BO2)9,0.6412342868588524,77.1854551971843,0.0298879136838234,0.6262903300169407,0.6561782437007642,71.12769633886428,87.99918453586429,1.1930169977268188,5.2676,4.0746,16.467591779378182,-0.2204753401169799,-0.0303833505129338,4.4076,4.2233,4.181413921408484,0.7764868727170277,0.6241977021940451,Semi-Coherent (Moderate Strain Risk),1.132,0.922,7.968,2.7676,Tier 1: Next-Gen Breakthrough
Ba2V3HO9 / Ba2HoCl7,Ba2V3HO9,Ba2HoCl7,0.5968070711568714,82.7749559785192,0.0199566680336661,0.5868287371400384,0.6067854051737045,78.05655975982037,90.86445276814948,0.9943169977268193,5.4559,4.4616,17.526026148831015,-0.1498507914166662,-0.1376636184328492,4.6127,6.0199,30.50707828386844,0.1579181787385545,0.2927921490190581,Requires Buffer Layer (High Dislocation Risk),1.239,0.433,8.48,2.7673,Tier 2: Competitive Alternative
Ba2Tl2O5 / Ba2YC2(O2F)3,Ba2Tl2O5,Ba2YC2(O2F)3,0.6372230878780536,79.02169963315458,0.0264962987201624,0.6239749385179724,0.6504712372381348,73.37762370280113,88.96731557019189,1.0156169977268188,5.263999999999999,4.2484,16.447548766982095,-1.2303253458465613,0.0217493644666227,4.7113,4.3614,7.426824867870861,0.6380600329659207,0.5834591360249305,Requires Buffer Layer (High Dislocation Risk),1.18,0.862,7.958,2.7635,Tier 2: Competitive Alternative
Ba2InSbSe5 / Ba(PO3)2,Ba2InSbSe5,Ba(PO3)2,0.5969817913512405,84.43957539138482,0.014781285535666,0.5895911485834074,0.6043724341190735,79.580980382354,91.8318727267038,1.0234169977268193,5.4349,4.4115,17.40684437120676,-1.5503568859333647,0.064943896633798,5.8583,4.3882,25.09431063619138,0.2191046534904656,0.323875507730142,Requires Buffer Layer (High Dislocation Risk),1.225,0.479,8.423,2.7634,Tier 2: Competitive Alternative
Ba3In2O6 / Ba3Tm(BO2)9,Ba3In2O6,Ba3Tm(BO2)9,0.6627954800556908,74.23318341779847,0.0388213374551831,0.6433848113280992,0.6822061487832823,68.07468694010869,86.38813315882831,1.107916997726819,5.2676,4.1597,16.467591779378182,-0.636532382328935,-0.1350818568646777,4.7259,4.2233,10.63501132059502,0.5254931179757436,0.5970517809120467,Requires Buffer Layer (High Dislocation Risk),1.155,0.882,7.968,2.7631,Tier 2: Competitive Alternative
Ba3In2O6 / Ba2HoCl7,Ba3In2O6,Ba2HoCl7,0.6089896673790436,77.70401492231436,0.018835534583065,0.599571900087511,0.6184074346705761,69.94933524770184,88.44208160674958,1.107916997726819,5.4559,4.348,17.526026148831015,-0.3651814876515153,-0.3109935602575897,4.7259,6.0199,27.381027952347694,0.1907956743937881,0.3071417956980535,Requires Buffer Layer (High Dislocation Risk),1.208,0.454,8.48,2.7621,Tier 2: Competitive Alternative
Ba(SbSe2)2 / Ba2CaP4(H3O8)2,Ba(SbSe2)2,Ba2CaP4(H3O8)2,0.6172736019155309,78.7678908556485,0.0307282052737902,0.6019094992786358,0.6326377045524261,73.9284886505477,88.60154943417356,1.2519169977268187,5.4657,4.2138,17.581490207109955,-1.4961079906681014,-0.253168161754236,5.698,3.8994,31.56546156546157,0.1481232732254457,0.3184157470555219,Requires Buffer Layer (High Dislocation Risk),1.17,0.471,8.507,2.7597,Tier 2: Competitive Alternative
AgRh(SO4)2 / AlH10SO9F,AgRh(SO4)2,AlH10SO9F,0.6084853227071696,76.36155052979849,0.0042182849255789,0.6063761802443801,0.6105944651699591,66.80598945808936,86.56407021225016,1.4293169977268192,5.459199999999999,4.0299,17.544680452886684,-0.2640890886679301,-0.3253430606218517,4.8311,4.1709,13.665624805944828,0.4374598710263475,0.3634470012697667,Requires Buffer Layer (High Dislocation Risk),1.119,0.537,8.489,2.7581,Tier 2: Competitive Alternative
Ba2Tl2O5 / Ba3Tm(BO2)9,Ba2Tl2O5,Ba3Tm(BO2)9,0.6446681523582645,77.92738995560516,0.0264120996583558,0.6314621025290865,0.6578742021874424,71.61212420240511,88.47078136423038,1.0156169977268188,5.2676,4.252,16.467591779378182,-1.1736809833811237,-0.0941204139228598,4.7113,4.2233,10.35807526585018,0.5343717326847611,0.5650220560271569,Requires Buffer Layer (High Dislocation Risk),1.181,0.835,7.968,2.7567,Tier 2: Competitive Alternative
Ba2Ge2Se5 / Al(PO3)3,Ba2Ge2Se5,Al(PO3)3,0.5995299512639906,80.86331933851106,0.0219266603369685,0.5885666210955063,0.6104932814324748,75.46290140404372,89.88936014797922,1.5466208727092796,5.8176,4.2709,17.760188805062697,-1.4545823117565255,0.0022243555222552,5.8789,3.7814,35.67844324618551,0.1154929469336689,0.2583239847206187,Requires Buffer Layer (High Dislocation Risk),1.186,0.382,8.594,2.7566,Tier 2: Competitive Alternative
Ba3TaAs3O / Ba2DyCl7,Ba3TaAs3O,Ba2DyCl7,0.655627129162956,76.23932826677809,0.0330132527327822,0.6391205027965648,0.6721337555293471,70.18789354606795,87.49643559750417,1.3373169977268191,5.4194,4.0821,17.31921624773407,-1.3320896224999998,0.057396928051738,4.0931,6.0236,47.16474066111262,0.057644132812431,0.4003291030367381,Requires Buffer Layer (High Dislocation Risk),1.134,0.592,8.38,2.7557,Tier 2: Competitive Alternative
AgHg2AsO4 / Ba(AlCl4)2,AgHg2AsO4,Ba(AlCl4)2,0.6297963227049395,79.37683800632004,0.030507788428194,0.6145424284908425,0.6450502169190365,74.80361914770603,88.94568602232515,0.9995169977268192,5.3891,4.3896,17.148148571559226,-1.2411205412973452,-0.0676599234554401,4.1625,5.624,35.111111111111114,0.1195258967095257,0.3732051777762031,Requires Buffer Layer (High Dislocation Risk),1.219,0.552,8.297,2.7551,Tier 2: Competitive Alternative
Ba4Sb2O / Ba2HoCl7,Ba4Sb2O,Ba2HoCl7,0.5854426764148324,82.59630273930229,0.0161624573942265,0.5773614477177191,0.5935239051119456,77.13658162602293,90.76980365083747,0.8908169977268193,5.4559,4.5651,17.526026148831015,-1.2707139746428573,-0.2358108256117062,4.4929,6.0199,33.98695719913642,0.1279378204854861,0.2459625316108869,Requires Buffer Layer (High Dislocation Risk),1.268,0.363,8.48,2.7545,Tier 2: Competitive Alternative
Ba4LaGe3SbSe13 / Ba2CaP4(H3O8)2,Ba4LaGe3SbSe13,Ba2CaP4(H3O8)2,0.6462634812270562,76.88141599442476,0.0324129310147313,0.6300570157196906,0.6624699467344219,71.19428140042514,87.71940907510405,1.4883785721190117,5.4657,3.977300000000001,17.4640692945134,-1.1040565981386783,0.1132677947351218,5.952,3.8994,34.48588709677419,0.1241336874728937,0.3861068439646234,Requires Buffer Layer (High Dislocation Risk),1.105,0.571,8.45,2.7542,Tier 2: Competitive Alternative
Ba2Mn(AsO4)2 / Ba2CaP4(H3O8)2,Ba2Mn(AsO4)2,Ba2CaP4(H3O8)2,0.6313135917827306,77.89115796382247,0.0334045123227595,0.6146113356213508,0.6480158479441104,73.09298076835815,88.0730063624061,1.498186441755564,5.4657,3.9675,17.18882520482436,-0.1043184227159881,-0.06586011342155,4.5418,3.8994,14.14417191421904,0.4249760771034993,0.4498821425355638,Requires Buffer Layer (High Dislocation Risk),1.102,0.665,8.317,2.7528,Tier 2: Competitive Alternative
AuCl2 / B5H12NO12,AuCl2,B5H12NO12,0.5893955121001848,80.9486437200473,0.0174480472927999,0.5806714884537849,0.5981195357465848,74.70033557984621,90.07190571897078,1.164716997726819,5.5022,4.3375,17.789162841996657,-1.1722689490277762,0.2589279538904899,5.513,3.6013,34.676219844005075,0.1227124702300971,0.2289849891982163,Requires Buffer Layer (High Dislocation Risk),1.205,0.338,8.608,2.7523,Tier 2: Competitive Alternative
AcFeO3 / Al11TlO17,AcFeO3,Al11TlO17,0.6532077807694341,76.06892933339239,0.0421898514926187,0.6321128550231248,0.6743027065157435,71.85103478796665,86.9882288217072,1.263816997726819,5.323600000000001,4.0598,16.780212773097965,-0.4435167744568944,-0.0685748066407211,4.5658,3.8927,14.742213850803806,0.4098746335078482,0.5215924924068438,Requires Buffer Layer (High Dislocation Risk),1.128,0.771,8.119,2.7507,Tier 2: Competitive Alternative
Ba2SiTe4 / Ba(PO3)2,Ba2SiTe4,Ba(PO3)2,0.6268948538268542,79.9923888942582,0.0295422984614651,0.6121237045961215,0.6416660030575867,75.74165424296723,89.11331834870914,1.3583169977268197,5.4349,4.0766,17.40684437120676,-1.6780743891666636,-0.1651866751704852,3.4357,4.3882,27.72360799837006,0.1868819240218971,0.366396210114618,Requires Buffer Layer (High Dislocation Risk),1.132,0.541,8.423,2.7481,Tier 2: Competitive Alternative
Ba3NbAs3O / Ba2DyCl7,Ba3NbAs3O,Ba2DyCl7,0.6496789268796177,76.26104520908031,0.0308329777777632,0.634262437990736,0.6650954157684993,69.81181727721206,87.56259489421882,1.323916997726819,5.4194,4.0955,17.31921624773407,-1.3566727890416663,0.0883652789647173,4.0931,6.0236,47.16474066111262,0.057644132812431,0.3792102603948178,Requires Buffer Layer (High Dislocation Risk),1.138,0.56,8.38,2.7463,Tier 2: Competitive Alternative
Ba2Cu2O5 / Ba(AlCl4)2,Ba2Cu2O5,Ba(AlCl4)2,0.6142964242247287,78.6217027466094,0.030599998798104,0.5989964248256767,0.6295964236237808,73.67815804470051,88.52877954376963,1.025516997726819,5.3891,4.3636,17.148148571559226,-0.3693470454292924,-0.2612521771014758,4.588,5.624,22.580645161290317,0.2550925056742023,0.358973396046641,Requires Buffer Layer (High Dislocation Risk),1.212,0.531,8.297,2.7449,Tier 2: Competitive Alternative
AgRh(SO4)2 / Ba2DyCl7,AgRh(SO4)2,Ba2DyCl7,0.6386023428585657,77.19011971825662,0.0325570188573265,0.6223238334299024,0.6548808522872289,71.68078926046707,87.89475415209718,1.4293169977268192,5.4194,3.9901,17.31921624773407,-1.4077187857777784,0.1067391794691862,4.8311,6.0236,24.683819420007865,0.2246141865809598,0.3984970446139342,Requires Buffer Layer (High Dislocation Risk),1.108,0.589,8.38,2.7445,Tier 2: Competitive Alternative
AlCuGeSe4 / Ba2CaP4(H3O8)2,AlCuGeSe4,Ba2CaP4(H3O8)2,0.5826726169994607,85.91399960178117,0.0208864540589773,0.572229389969972,0.5931158440289493,83.27301787154082,92.22041689492345,1.1459169977268189,5.4657,4.319800000000001,17.581490207109955,-1.8187630492395308,-0.0176860039816658,5.3016,3.8994,26.448619284744225,0.2018679583752224,0.2661150052245786,Requires Buffer Layer (High Dislocation Risk),1.2,0.393,8.507,2.7444,Tier 2: Competitive Alternative
Ba4Sb2O / Ba2DyCl7,Ba4Sb2O,Ba2DyCl7,0.5989609273835522,80.89106070478199,0.0218729505828252,0.5880244520921396,0.6098974026749648,75.4803439338041,89.91956143223523,0.8908169977268193,5.4194,4.5286,17.31921624773407,-1.2740546943095228,-0.2457713200547631,4.4929,6.0236,34.06930935475974,0.1273019804795304,0.2819223630940795,Requires Buffer Layer (High Dislocation Risk),1.258,0.417,8.38,2.7441,Tier 2: Competitive Alternative
Ba(GdTe2)2 / Ba3B6O11F2,Ba(GdTe2)2,Ba3B6O11F2,0.6349854334732596,79.29541880683752,0.0257942113781571,0.6220883277841811,0.6478825391623383,73.66264405506445,89.12722997968656,1.013858253812388,5.252710526336427,4.2389,16.384847293223228,-1.3978770714502138,-0.0824978178300973,3.6815,3.991,8.406899361673227,0.6013263913688008,0.5622309102934255,Requires Buffer Layer (High Dislocation Risk),1.177,0.831,7.928,2.7438,Tier 2: Competitive Alternative
Ba2V3HO9 / Ba2DyCl7,Ba2V3HO9,Ba2DyCl7,0.6007860789242068,82.53752856031772,0.0218095440600919,0.5898813068941607,0.6116908509542527,78.08730793028475,90.66823054204755,0.9943169977268193,5.4194,4.4251000000000005,17.31921624773407,-0.1531915110833317,-0.1470475243497322,4.6127,6.0236,30.587291607951958,0.1571536731817683,0.3028565709972121,Requires Buffer Layer (High Dislocation Risk),1.229,0.448,8.38,2.7434,Tier 2: Competitive Alternative
Ba2Zr6BCl17 / Ba(PO3)2,Ba2Zr6BCl17,Ba(PO3)2,0.6162840267631919,76.19592893270074,0.0244464106095154,0.6040608214584342,0.6285072320679497,68.60542714792602,87.6052203477326,1.3409169977268192,5.4349,4.093999999999999,17.40684437120676,-0.6561253607005475,0.2616511968734733,5.4162,4.3882,18.98009674679664,0.3171768249586069,0.3513435027999607,Requires Buffer Layer (High Dislocation Risk),1.137,0.519,8.423,2.7423,Tier 2: Competitive Alternative
Ba2YCoO5 / Ba2YC2(O2F)3,Ba2YCoO5,Ba2YC2(O2F)3,0.6263378534933739,79.02876089141067,0.027002668460515,0.6128365192631163,0.6398391877236314,73.52434132074457,88.91960036277611,1.0272169977268188,5.263999999999999,4.236800000000001,16.447548766982095,-0.3864122240873016,0.003351586102719,4.7072,4.3614,7.346193065941548,0.6411802370825354,0.5428152784575758,Requires Buffer Layer (High Dislocation Risk),1.177,0.802,7.958,2.7411,Tier 2: Competitive Alternative
AlHg2SbCl4 / Ba(AlCl4)2,AlHg2SbCl4,Ba(AlCl4)2,0.606002690271386,79.65529694876555,0.0240398397146475,0.5939827704140622,0.6180226101287097,73.99059416254804,89.24413649587524,1.092616997726819,5.3891,4.2965,17.148148571559226,-1.0323380950994272,0.2152682415919935,4.773,5.624,17.829457364341085,0.3400433496452425,0.3615180873111651,Requires Buffer Layer (High Dislocation Risk),1.193,0.534,8.297,2.7388,Tier 2: Competitive Alternative
Ba4Sb2O / Ba3Tm(BO2)9,Ba4Sb2O,Ba3Tm(BO2)9,0.5954368889805686,84.68207239630193,0.0199322492314252,0.5854707643648559,0.6054030135962811,81.07973259639843,91.728876461279,0.8908169977268193,5.2676,4.3768,16.467591779378182,-1.542064869320277,-0.0653902394443429,4.4929,4.2233,6.000578690823291,0.6955620808915044,0.4972595319592821,Requires Buffer Layer (High Dislocation Risk),1.216,0.735,7.968,2.7356,Tier 2: Competitive Alternative
Ba2InCuO4 / Al2Pb3F12,Ba2InCuO4,Al2Pb3F12,0.6731694258198906,72.71631367827845,0.0435364030853216,0.6514012242772297,0.6949376273625514,66.5776608700688,85.47478297169123,1.3662169977268188,5.2252,3.859,16.232185176768496,-1.020414262843138,0.0072039388442601,4.5464,4.2594,6.312686961112086,0.6825513196338007,0.6605655869129086,Requires Buffer Layer (High Dislocation Risk),1.072,0.976,7.854,2.734,Tier 2: Competitive Alternative
Ba3Zr2S7 / Ba(PO3)2,Ba3Zr2S7,Ba(PO3)2,0.5920867190553043,79.33405764438416,0.0201338728763608,0.582019782617124,0.6021536554934848,72.74957710954364,89.17878320079052,1.082816997726819,5.4349,4.3521,17.40684437120676,-0.8315565361011887,0.2804852829668435,5.6641,4.3882,22.52608534453841,0.2559359238368387,0.2797133167181019,Requires Buffer Layer (High Dislocation Risk),1.209,0.413,8.423,2.7339,Tier 2: Competitive Alternative
Ag2PHO4 / Al(PO3)3,Ag2PHO4,Al(PO3)3,0.5864250294792454,78.28746070773288,0.024808429665567,0.5740208146464618,0.5988292443120289,72.1225353390168,88.43558080812116,1.5818709676048333,5.8176,4.2357000000000005,16.827251212719496,-1.2677115481553365,0.2215218263805274,3.9451,3.7814,4.149451217966591,0.7779898519250299,0.4394014378552735,Semi-Coherent (Moderate Strain Risk),1.177,0.649,8.142,2.7335,Tier 1: Next-Gen Breakthrough
Ba2InCuO4 / Ba3Tm(BO2)9,Ba2InCuO4,Ba3Tm(BO2)9,0.662099574470156,69.97091770400101,0.0339235772167618,0.6451377858617751,0.6790613630785369,60.27688653781888,84.57897797529455,1.3662169977268188,5.2676,3.9014,16.467591779378182,-0.9131804563440876,-0.3108627672117701,4.5464,4.2233,7.106721801865215,0.6505372825352423,0.591558764872718,Requires Buffer Layer (High Dislocation Risk),1.084,0.874,7.968,2.7315,Tier 2: Competitive Alternative
Ba(DyTe2)2 / Ba3B6O11F2,Ba(DyTe2)2,Ba3B6O11F2,0.6328388973738561,79.20190544004272,0.0244089193011713,0.6206344377232704,0.6450433570244418,73.2408686625621,89.12614556497547,1.041616997726819,5.252710526336427,4.2111,16.384847293223228,-1.428506140616884,-0.1810690793379402,3.663,3.991,8.954408954408963,0.5817341388362156,0.5438315453622313,Requires Buffer Layer (High Dislocation Risk),1.17,0.804,7.928,2.7312,Tier 2: Competitive Alternative
Ag2PHO4 / BPH4NO4F,Ag2PHO4,BPH4NO4F,0.5952451644923351,79.5314032104438,0.0248628844549406,0.5828137222648648,0.6076766067198055,73.98409482503057,89.13430553652103,1.5818709676048333,5.822624664282443,4.2407,16.85259146740696,-0.3167689587475211,0.1407079019973117,3.9451,3.6476,7.541000228131097,0.6336677510993092,0.4268234554325151,Requires Buffer Layer (High Dislocation Risk),1.178,0.631,8.154,2.7306,Tier 2: Competitive Alternative
Ba3In2O6 / Ba2DyCl7,Ba3In2O6,Ba2DyCl7,0.6092792572831051,76.95081344936933,0.0223141114405811,0.5981222015628145,0.6204363130033956,69.43894344836262,87.97524110686972,1.107916997726819,5.4194,4.3115,17.31921624773407,-0.3685222073181808,-0.3220920793227415,4.7259,6.0236,27.459319917899236,0.1898940763766665,0.2997634637470743,Requires Buffer Layer (High Dislocation Risk),1.198,0.443,8.38,2.7292,Tier 2: Competitive Alternative
AsS(IF3)2 / B5H12NO12,AsS(IF3)2,B5H12NO12,0.5971274780439707,80.9619705277241,0.0341841751511167,0.5800353904684123,0.6142195656195291,78.44133273702346,89.21375935135032,1.426816997726819,5.5022,4.0754,17.789162841996657,-0.0417657351111049,0.0019629974971781,5.476,3.6013,34.234842951059164,0.1260334414969862,0.2379649070108379,Requires Buffer Layer (High Dislocation Risk),1.132,0.352,8.608,2.7278,Tier 2: Competitive Alternative
Ba2V3HO9 / Ba2YC2(O2F)3,Ba2V3HO9,Ba2YC2(O2F)3,0.6057714550802253,80.72524443782324,0.0299741206472864,0.5907843947565822,0.6207585154038686,76.96928487073227,89.47007753409392,0.9943169977268193,5.263999999999999,4.2697,16.447548766982095,-0.4778460485595235,0.1566152188678361,4.6127,4.3614,5.448002254644796,0.7192083855028258,0.509301662914245,Requires Buffer Layer (High Dislocation Risk),1.186,0.753,7.958,2.7275,Tier 2: Competitive Alternative
Ba2YCoO5 / Ba3Tm(BO2)9,Ba2YCoO5,Ba3Tm(BO2)9,0.6292210255929542,78.37875850870675,0.0280293180993481,0.6152063665432801,0.6432356846426283,72.68087997914512,88.59715024999728,1.0272169977268188,5.2676,4.2404,16.467591779378182,-0.329767861621864,-0.1128195453259126,4.7072,4.2233,10.27999660095174,0.536901947445082,0.5100360511273665,Requires Buffer Layer (High Dislocation Risk),1.178,0.754,7.968,2.727,Tier 2: Competitive Alternative
Ba(SmTe2)2 / Ba3B6O11F2,Ba(SmTe2)2,Ba3B6O11F2,0.6362796549369932,79.33047064160569,0.0253980293503759,0.6235806402618053,0.6489786696121812,73.6401151792045,89.15551427910187,1.051116997726819,5.252710526336427,4.2016,16.384847293223228,-1.4122038325216426,-0.0912509520182787,3.6075,3.991,10.630630630630636,0.5256324087900822,0.5356291418511416,Requires Buffer Layer (High Dislocation Risk),1.167,0.792,7.928,2.7259,Tier 2: Competitive Alternative
Ba(HoTe2)2 / Ba3B6O11F2,Ba(HoTe2)2,Ba3B6O11F2,0.6301672830741581,79.4843905131423,0.0260293979146155,0.6171525841168504,0.6431819820314659,74.02436159872028,89.19286558032798,1.0404169977268192,5.252710526336427,4.2123,16.384847293223228,-1.4364935975216435,-0.1842461363150773,3.6538,3.991,9.228748152608247,0.5721584798897592,0.5321881555710469,Requires Buffer Layer (High Dislocation Risk),1.17,0.786,7.928,2.7253,Tier 2: Competitive Alternative
Ba3Zr6BeCl18 / Ba2YC2(O2F)3,Ba3Zr6BeCl18,Ba2YC2(O2F)3,0.6892033346030086,70.22446091205238,0.0529635997140838,0.6627215347459667,0.7156851344600506,64.24936669484535,84.05424843726821,1.2822169977268187,5.263999999999999,3.9818,16.447548766982095,-0.9081494096428576,-0.1006077653322617,5.4707,4.3614,20.277112618129312,0.29323958337368,0.5665009489090899,Requires Buffer Layer (High Dislocation Risk),1.106,0.837,7.958,2.7251,Tier 2: Competitive Alternative
Ba2V3HO9 / Ba3Tm(BO2)9,Ba2V3HO9,Ba3Tm(BO2)9,0.6152714717339218,80.53897445446401,0.0283306981645583,0.6011061226516426,0.629436820816201,76.26844222071882,89.5060127349525,0.9943169977268193,5.2676,4.2733,16.467591779378182,-0.4212016860940859,0.0412093698078768,4.6127,4.2233,8.441910377869798,0.6000540299754733,0.4989324487921723,Requires Buffer Layer (High Dislocation Risk),1.187,0.737,7.968,2.7249,Tier 2: Competitive Alternative
Ba(SbSe2)2 / Ba(PO3)2,Ba(SbSe2)2,Ba(PO3)2,0.5885787954725199,85.44318199812767,0.0184393596607687,0.5793591156421356,0.5977984753029043,81.92346053864364,92.17313316462092,1.2519169977268187,5.4349,4.183,17.40684437120676,-1.91521564877976,-0.1322017690652641,5.698,4.3882,22.987012987012985,0.2488974572242812,0.2917220293460294,Requires Buffer Layer (High Dislocation Risk),1.162,0.431,8.423,2.7213,Tier 2: Competitive Alternative
Ba(YTe2)2 / Ba3B6O11F2,Ba(YTe2)2,Ba3B6O11F2,0.6313411357967582,78.49339088776888,0.0259004523453775,0.6183909096240694,0.6442913619694469,72.42898996578322,88.7319326047292,1.061316997726819,5.252710526336427,4.1914,16.384847293223228,-1.4195893525216443,-0.1950183709500405,3.6538,3.991,9.228748152608247,0.5721584798897592,0.52812870823269,Requires Buffer Layer (High Dislocation Risk),1.164,0.78,7.928,2.7209,Tier 2: Competitive Alternative
Ba(TbTe2)2 / Ba3B6O11F2,Ba(TbTe2)2,Ba3B6O11F2,0.6329658816088268,78.86673642661742,0.0249334002128648,0.6204991815023944,0.6454325817152592,72.81688605667352,88.94998493210747,1.0413169977268188,5.252710526336427,4.2114,16.384847293223228,-1.420404097402599,-0.1711069952984756,3.6075,3.991,10.630630630630636,0.5256324087900822,0.5208072890192482,Requires Buffer Layer (High Dislocation Risk),1.17,0.77,7.928,2.7194,Tier 2: Competitive Alternative
