Material_Pair,Design_Thickness_nm,Design_Trap_Depth_eV,Voltage_Applied_V,Voltage_Effective_V,J_OFF_A_m2,J_ON_A_m2,I_OFF_A,I_ON_A
Candidate_1,2.0,0.2,-2.0,-2.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.95,-1.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.9,-1.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.85,-1.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.8,-1.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.75,-1.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.7,-1.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.65,-1.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.6,-1.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.55,-1.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.5,-1.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.45,-1.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.4,-1.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.35,-1.35,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.3,-1.3,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.2,-1.25,-1.25,-9165912.74478059,-9790912.74478059,-9.165912744780591e-08,-9.79091274478059e-08
Candidate_1,2.0,0.2,-1.2,-1.2,-8213762.746446403,-8813762.746446403,-8.213762746446403e-08,-8.813762746446403e-08
Candidate_1,2.0,0.2,-1.15,-1.15,-7363856.262123198,-7938856.262123198,-7.363856262123198e-08,-7.938856262123199e-08
Candidate_1,2.0,0.2,-1.1,-1.1,-6604161.461770985,-7154161.461770985,-6.604161461770985e-08,-7.154161461770985e-08
Candidate_1,2.0,0.2,-1.05,-1.05,-5924107.278722251,-6449107.278722251,-5.9241072787222506e-08,-6.449107278722251e-08
Candidate_1,2.0,0.2,-1.0,-1.0,-5314402.604510804,-5814402.604510804,-5.3144026045108036e-08,-5.8144026045108034e-08
Candidate_1,2.0,0.2,-0.95,-0.95,-4766871.29232868,-5241871.29232868,-4.76687129232868e-08,-5.24187129232868e-08
Candidate_1,2.0,0.2,-0.9,-0.9,-4274306.80678309,-4724306.80678309,-4.2743068067830904e-08,-4.7243068067830905e-08
Candidate_1,2.0,0.2,-0.85,-0.85,-3830345.6950161704,-4255345.69501617,-3.8303456950161705e-08,-4.25534569501617e-08
Candidate_1,2.0,0.2,-0.8,-0.8,-3429357.7989152432,-3829357.7989152432,-3.429357798915243e-08,-3.829357798915243e-08
Candidate_1,2.0,0.2,-0.75,-0.75,-3066350.982053401,-3441350.982053401,-3.066350982053401e-08,-3.441350982053401e-08
Candidate_1,2.0,0.2,-0.7,-0.7,-2736888.3278696467,-3086888.3278696467,-2.7368883278696466e-08,-3.086888327869647e-08
Candidate_1,2.0,0.2,-0.65,-0.65,-2437016.0207775515,-2762016.0207775515,-2.4370160207775515e-08,-2.7620160207775514e-08
Candidate_1,2.0,0.2,-0.6,-0.6,-2163200.369640882,-2463200.369640882,-2.1632003696408823e-08,-2.463200369640882e-08
Candidate_1,2.0,0.2,-0.55,-0.55,-1912272.6520395027,-2187272.6520395027,-1.9122726520395027e-08,-2.187272652039503e-08
Candidate_1,2.0,0.2,-0.5,-0.5,-1681380.6452020314,-1931380.6452020314,-1.6813806452020312e-08,-1.9313806452020315e-08
Candidate_1,2.0,0.2,-0.45,-0.45,-1467945.868040749,-1692945.8680407489,-1.467945868040749e-08,-1.6929458680407487e-08
Candidate_1,2.0,0.2,-0.4,-0.4,-1269625.6921847777,-1469625.6921847777,-1.2696256921847776e-08,-1.4696256921847778e-08
Candidate_1,2.0,0.2,-0.35,-0.35,-1084279.5919346027,-1259279.5919346025,-1.0842795919346027e-08,-1.2592795919346024e-08
Candidate_1,2.0,0.2,-0.3,-0.3,-909938.8968442087,-1059938.8968442087,-9.099388968442088e-09,-1.0599388968442086e-08
Candidate_1,2.0,0.2,-0.25,-0.25,-744779.4888607383,-869779.4888607383,-7.447794888607384e-09,-8.697794888607384e-09
Candidate_1,2.0,0.2,-0.2,-0.2,-587096.9508331626,-687096.9508331625,-5.8709695083316265e-09,-6.8709695083316255e-09
Candidate_1,2.0,0.2,-0.15,-0.15,-435283.72655984433,-510283.7265598443,-4.352837265598443e-09,-5.102837265598443e-09
Candidate_1,2.0,0.2,-0.1,-0.1,-287807.89585614856,-312848.0329452606,-2.8780789585614857e-09,-3.1284803294526057e-09
Candidate_1,2.0,0.2,-0.05,-0.05,-143193.2025713184,-144783.5587149345,-1.431932025713184e-09,-1.447835587149345e-09
Candidate_1,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Candidate_1,2.0,0.2,0.05,0.05,143193.20257131828,144783.55871493445,1.4319320257131828e-09,1.4478355871493446e-09
Candidate_1,2.0,0.2,0.1,0.1,287807.8958561511,312848.0329452636,2.8780789585615114e-09,3.128480329452636e-09
Candidate_1,2.0,0.2,0.15,0.15,435283.726559844,510283.72655984416,4.35283726559844e-09,5.1028372655984414e-09
Candidate_1,2.0,0.2,0.2,0.2,587096.9508331642,687096.9508331643,5.870969508331641e-09,6.870969508331643e-09
Candidate_1,2.0,0.2,0.25,0.25,744779.4888607383,869779.4888607383,7.447794888607384e-09,8.697794888607384e-09
Candidate_1,2.0,0.2,0.3,0.3,909938.8968442084,1059938.8968442085,9.099388968442083e-09,1.0599388968442085e-08
Candidate_1,2.0,0.2,0.35,0.35,1084279.5919346053,1259279.5919346053,1.0842795919346053e-08,1.2592795919346052e-08
Candidate_1,2.0,0.2,0.4,0.4,1269625.692184781,1469625.6921847812,1.269625692184781e-08,1.4696256921847813e-08
Candidate_1,2.0,0.2,0.45,0.45,1467945.8680407524,1692945.8680407524,1.4679458680407523e-08,1.6929458680407524e-08
Candidate_1,2.0,0.2,0.5,0.5,1681380.6452020314,1931380.6452020314,1.6813806452020312e-08,1.9313806452020315e-08
Candidate_1,2.0,0.2,0.55,0.55,1912272.652039506,2187272.652039506,1.912272652039506e-08,2.1872726520395062e-08
Candidate_1,2.0,0.2,0.6,0.6,2163200.3696408914,2463200.3696408914,2.1632003696408915e-08,2.4632003696408916e-08
Candidate_1,2.0,0.2,0.65,0.65,2437016.02077755,2762016.02077755,2.4370160207775502e-08,2.76201602077755e-08
Candidate_1,2.0,0.2,0.7,0.7,2736888.327869651,3086888.327869651,2.736888327869651e-08,3.086888327869651e-08
Candidate_1,2.0,0.2,0.75,0.75,3066350.982053401,3441350.982053401,3.066350982053401e-08,3.441350982053401e-08
Candidate_1,2.0,0.2,0.8,0.8,3429357.7989152423,3829357.7989152423,3.429357798915242e-08,3.829357798915242e-08
Candidate_1,2.0,0.2,0.85,0.85,3830345.6950161704,4255345.69501617,3.8303456950161705e-08,4.25534569501617e-08
Candidate_1,2.0,0.2,0.9,0.9,4274306.806783098,4724306.806783098,4.274306806783098e-08,4.724306806783098e-08
Candidate_1,2.0,0.2,0.95,0.95,4766871.292328687,5241871.292328687,4.766871292328687e-08,5.241871292328687e-08
Candidate_1,2.0,0.2,1.0,1.0,5314402.604510804,5814402.604510804,5.3144026045108036e-08,5.8144026045108034e-08
Candidate_1,2.0,0.2,1.05,1.05,5924107.278722251,6449107.278722251,5.9241072787222506e-08,6.449107278722251e-08
Candidate_1,2.0,0.2,1.1,1.1,6604161.461770995,7154161.461770995,6.604161461770994e-08,7.154161461770994e-08
Candidate_1,2.0,0.2,1.15,1.15,7363856.262123198,7938856.262123198,7.363856262123198e-08,7.938856262123199e-08
Candidate_1,2.0,0.2,1.2,1.2,8213762.746446403,8813762.746446403,8.213762746446403e-08,8.813762746446403e-08
Candidate_1,2.0,0.2,1.25,1.25,9165912.74478059,9790912.74478059,9.165912744780591e-08,9.79091274478059e-08
Candidate_1,2.0,0.2,1.3,1.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.35,1.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.4,1.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.45,1.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.5,1.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.55,1.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.6,1.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.65,1.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.7,1.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.75,1.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.8,1.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.85,1.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.9,1.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,1.95,1.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.0,2.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.05,2.05,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.1,2.1,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.15,2.15,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.2,2.2,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.25,2.25,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.3,2.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.35,2.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.4,2.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.45,2.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.5,2.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.55,2.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.6,2.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.65,2.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.7,2.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.75,2.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.8,2.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.85,2.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.9,2.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,2.95,2.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.2,3.0,3.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,-3.0,-3.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.95,-2.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.9,-2.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.85,-2.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.8,-2.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.75,-2.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.7,-2.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.65,-2.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.6,-2.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.55,-2.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.5,-2.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.45,-2.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.4,-2.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.35,-2.35,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.3,-2.3,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.25,-2.25,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.2,-2.2,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.15,-2.15,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.1,-2.1,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.05,-2.05,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-2.0,-2.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.95,-1.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.9,-1.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.85,-1.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.8,-1.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.75,-1.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.7,-1.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.65,-1.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.6,-1.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.55,-1.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.5,-1.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.45,-1.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.4,-1.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.35,-1.35,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.3,-1.3,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.3,-1.25,-1.25,-9165912.74478059,-9790912.74478059,-9.165912744780591e-08,-9.79091274478059e-08
Candidate_1,2.0,0.3,-1.2,-1.2,-8213762.746446403,-8813762.746446403,-8.213762746446403e-08,-8.813762746446403e-08
Candidate_1,2.0,0.3,-1.15,-1.15,-7363856.262123198,-7938856.262123198,-7.363856262123198e-08,-7.938856262123199e-08
Candidate_1,2.0,0.3,-1.1,-1.1,-6604161.461770985,-7154161.461770985,-6.604161461770985e-08,-7.154161461770985e-08
Candidate_1,2.0,0.3,-1.05,-1.05,-5924107.278722251,-6449107.278722251,-5.9241072787222506e-08,-6.449107278722251e-08
Candidate_1,2.0,0.3,-1.0,-1.0,-5314402.604510804,-5814402.604510804,-5.3144026045108036e-08,-5.8144026045108034e-08
Candidate_1,2.0,0.3,-0.95,-0.95,-4766871.29232868,-5241871.29232868,-4.76687129232868e-08,-5.24187129232868e-08
Candidate_1,2.0,0.3,-0.9,-0.9,-4274306.80678309,-4724306.80678309,-4.2743068067830904e-08,-4.7243068067830905e-08
Candidate_1,2.0,0.3,-0.85,-0.85,-3830345.6950161704,-4255345.69501617,-3.8303456950161705e-08,-4.25534569501617e-08
Candidate_1,2.0,0.3,-0.8,-0.8,-3429357.7989152432,-3829357.7989152432,-3.429357798915243e-08,-3.829357798915243e-08
Candidate_1,2.0,0.3,-0.75,-0.75,-3066350.982053401,-3441350.982053401,-3.066350982053401e-08,-3.441350982053401e-08
Candidate_1,2.0,0.3,-0.7,-0.7,-2736888.3278696467,-3086888.3278696467,-2.7368883278696466e-08,-3.086888327869647e-08
Candidate_1,2.0,0.3,-0.65,-0.65,-2437016.0207775515,-2762016.0207775515,-2.4370160207775515e-08,-2.7620160207775514e-08
Candidate_1,2.0,0.3,-0.6,-0.6,-2163200.369640882,-2463200.369640882,-2.1632003696408823e-08,-2.463200369640882e-08
Candidate_1,2.0,0.3,-0.55,-0.55,-1912272.6520395027,-2187272.6520395027,-1.9122726520395027e-08,-2.187272652039503e-08
Candidate_1,2.0,0.3,-0.5,-0.5,-1681380.6452020314,-1931380.6452020314,-1.6813806452020312e-08,-1.9313806452020315e-08
Candidate_1,2.0,0.3,-0.45,-0.45,-1467945.868040749,-1692945.8680407489,-1.467945868040749e-08,-1.6929458680407487e-08
Candidate_1,2.0,0.3,-0.4,-0.4,-1269625.6921847777,-1469625.6921847777,-1.2696256921847776e-08,-1.4696256921847778e-08
Candidate_1,2.0,0.3,-0.35,-0.35,-1084279.5919346027,-1259279.5919346025,-1.0842795919346027e-08,-1.2592795919346024e-08
Candidate_1,2.0,0.3,-0.3,-0.3,-909938.8968442087,-1059938.8968442087,-9.099388968442088e-09,-1.0599388968442086e-08
Candidate_1,2.0,0.3,-0.25,-0.25,-744779.4888607383,-823240.8499379741,-7.447794888607384e-09,-8.232408499379742e-09
Candidate_1,2.0,0.3,-0.2,-0.2,-587096.9508331626,-606462.7233602512,-5.8709695083316265e-09,-6.064627233602512e-09
Candidate_1,2.0,0.3,-0.15,-0.15,-435283.72655984433,-439106.8037215044,-4.352837265598443e-09,-4.391068037215044e-09
Candidate_1,2.0,0.3,-0.1,-0.1,-287807.89585614856,-288331.1475470307,-2.8780789585614857e-09,-2.883311475470307e-09
Candidate_1,2.0,0.3,-0.05,-0.05,-143193.2025713184,-143226.43547808286,-1.431932025713184e-09,-1.4322643547808286e-09
Candidate_1,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Candidate_1,2.0,0.3,0.05,0.05,143193.20257131828,143226.43547808274,1.4319320257131828e-09,1.4322643547808274e-09
Candidate_1,2.0,0.3,0.1,0.1,287807.8958561511,288331.1475470333,2.8780789585615114e-09,2.8833114754703333e-09
Candidate_1,2.0,0.3,0.15,0.15,435283.726559844,439106.8037215041,4.35283726559844e-09,4.3910680372150415e-09
Candidate_1,2.0,0.3,0.2,0.2,587096.9508331642,606462.723360253,5.870969508331641e-09,6.06462723360253e-09
Candidate_1,2.0,0.3,0.25,0.25,744779.4888607383,823240.8499379741,7.447794888607384e-09,8.232408499379742e-09
Candidate_1,2.0,0.3,0.3,0.3,909938.8968442084,1059938.8968442085,9.099388968442083e-09,1.0599388968442085e-08
Candidate_1,2.0,0.3,0.35,0.35,1084279.5919346053,1259279.5919346053,1.0842795919346053e-08,1.2592795919346052e-08
Candidate_1,2.0,0.3,0.4,0.4,1269625.692184781,1469625.6921847812,1.269625692184781e-08,1.4696256921847813e-08
Candidate_1,2.0,0.3,0.45,0.45,1467945.8680407524,1692945.8680407524,1.4679458680407523e-08,1.6929458680407524e-08
Candidate_1,2.0,0.3,0.5,0.5,1681380.6452020314,1931380.6452020314,1.6813806452020312e-08,1.9313806452020315e-08
Candidate_1,2.0,0.3,0.55,0.55,1912272.652039506,2187272.652039506,1.912272652039506e-08,2.1872726520395062e-08
Candidate_1,2.0,0.3,0.6,0.6,2163200.3696408914,2463200.3696408914,2.1632003696408915e-08,2.4632003696408916e-08
Candidate_1,2.0,0.3,0.65,0.65,2437016.02077755,2762016.02077755,2.4370160207775502e-08,2.76201602077755e-08
Candidate_1,2.0,0.3,0.7,0.7,2736888.327869651,3086888.327869651,2.736888327869651e-08,3.086888327869651e-08
Candidate_1,2.0,0.3,0.75,0.75,3066350.982053401,3441350.982053401,3.066350982053401e-08,3.441350982053401e-08
Candidate_1,2.0,0.3,0.8,0.8,3429357.7989152423,3829357.7989152423,3.429357798915242e-08,3.829357798915242e-08
Candidate_1,2.0,0.3,0.85,0.85,3830345.6950161704,4255345.69501617,3.8303456950161705e-08,4.25534569501617e-08
Candidate_1,2.0,0.3,0.9,0.9,4274306.806783098,4724306.806783098,4.274306806783098e-08,4.724306806783098e-08
Candidate_1,2.0,0.3,0.95,0.95,4766871.292328687,5241871.292328687,4.766871292328687e-08,5.241871292328687e-08
Candidate_1,2.0,0.3,1.0,1.0,5314402.604510804,5814402.604510804,5.3144026045108036e-08,5.8144026045108034e-08
Candidate_1,2.0,0.3,1.05,1.05,5924107.278722251,6449107.278722251,5.9241072787222506e-08,6.449107278722251e-08
Candidate_1,2.0,0.3,1.1,1.1,6604161.461770995,7154161.461770995,6.604161461770994e-08,7.154161461770994e-08
Candidate_1,2.0,0.3,1.15,1.15,7363856.262123198,7938856.262123198,7.363856262123198e-08,7.938856262123199e-08
Candidate_1,2.0,0.3,1.2,1.2,8213762.746446403,8813762.746446403,8.213762746446403e-08,8.813762746446403e-08
Candidate_1,2.0,0.3,1.25,1.25,9165912.74478059,9790912.74478059,9.165912744780591e-08,9.79091274478059e-08
Candidate_1,2.0,0.3,1.3,1.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.35,1.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.4,1.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.45,1.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.5,1.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.55,1.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.6,1.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.65,1.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.7,1.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.75,1.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.8,1.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.85,1.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.9,1.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,1.95,1.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.0,2.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.05,2.05,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.1,2.1,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.15,2.15,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.2,2.2,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.25,2.25,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.3,2.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.35,2.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.4,2.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.45,2.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.5,2.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.55,2.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.6,2.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.65,2.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.7,2.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.75,2.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.8,2.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.85,2.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.9,2.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,2.95,2.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.3,3.0,3.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_1,2.0,0.4,-3.0,-3.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.95,-2.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.9,-2.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.85,-2.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.8,-2.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.75,-2.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.7,-2.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.65,-2.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.6,-2.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.55,-2.55,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.5,-2.5,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.45,-2.45,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.4,-2.4,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.35,-2.35,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.3,-2.3,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.25,-2.25,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.2,-2.2,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.15,-2.15,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.1,-2.1,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.05,-2.05,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-2.0,-2.0,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.95,-1.95,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.9,-1.9,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.85,-1.85,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.8,-1.8,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.75,-1.75,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.7,-1.7,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.65,-1.65,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.6,-1.6,-10000000.0,-10000000.0,-1e-07,-1e-07
Candidate_1,2.0,0.4,-1.55,-1.55,-10000000.0,-10000000.0,-1e-07,-1e-07
